Sample,Zeit,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Acc_x2,Acc_y2,Acc_z2,Mag_x,Mag_y,Mag_z
359,2218592,-65,702,534,125650,15120,-23100,705,-12,589,-394,-450,-138
360,2224772,-35,758,570,113540,12250,-19390,705,-12,589,-390,-457,-133
361,2230952,-35,758,570,113540,12250,-19390,755,-53,594,-390,-457,-133
362,2237132,7,788,568,94640,10570,-16730,755,-53,594,-391,-462,-124
363,2243312,17,710,552,81410,9660,-16590,677,-62,537,-391,-462,-124
364,2249492,17,710,552,81410,9660,-16590,617,-108,604,-405,-465,-126
365,2255671,56,658,631,84770,13580,-14700,617,-108,604,-393,-459,-102
366,2261852,21,825,608,84420,22330,-10430,802,-45,607,-393,-459,-102
367,2268031,21,825,608,84420,22330,-10430,802,-45,515,-397,-456,-96
368,2274211,-40,752,562,83580,21770,-16170,705,8,515,-397,-456,-96
369,2280391,-40,752,562,98210,18970,-19880,727,-37,602,-403,-472,-88
370,2286571,-23,735,608,98210,18970,-19880,727,-37,602,-406,-474,-81
371,2292751,-51,1126,644,83020,22120,-17080,1067,14,729,-406,-474,-81
372,2298931,-51,1126,644,83020,10500,-15190,749,-19,458,-406,-468,-72
373,2305111,-31,762,453,26670,10500,-15190,749,-19,458,-408,-478,-79
374,2311291,-38,874,572,20930,10360,-10990,798,-19,545,-408,-478,-79
375,2317471,-38,874,572,20930,10360,-10990,798,-19,545,-405,-468,-70
376,2323651,-9,815,559,9240,9170,-6720,817,-38,610,-405,-468,-70
377,2329831,-2,878,724,12040,8680,-8120,809,-52,702,-399,-471,-75
378,2336011,-2,878,724,12040,8680,-8120,809,-52,702,-411,-471,-78
379,2342191,8,786,780,19250,9170,-9240,756,-45,760,-411,-471,-78
380,2348371,-27,790,747,31010,10990,-8050,753,2,651,-409,-469,-72
381,2354551,-27,790,747,31010,10990,-8050,753,2,651,-412,-474,-67
382,2360731,-44,860,624,49910,10500,-8680,882,-26,530,-412,-474,-67
383,2366911,-44,860,624,72590,8190,-10640,882,-26,530,-412,-471,-55
384,2373091,-7,923,571,72590,8190,-10640,862,-31,521,-412,-471,-55
385,2379271,-15,827,528,84140,5600,-9450,751,-43,459,-409,-463,-42
386,2385451,-15,827,528,84140,6790,-6440,751,-43,459,-405,-474,-37
387,2391631,1,773,516,95900,6790,-6440,753,-28,493,-405,-474,-37
388,2397810,-32,815,528,107100,5740,-6650,830,-23,518,-414,-474,-18
389,2403990,-32,815,528,107100,5740,-6650,830,-23,518,-414,-474,-12
390,2410170,-29,881,463,105910,4480,-5880,845,-28,371,-414,-475,-12
391,2416350,-23,888,386,102060,4970,-5040,845,-28,371,-418,-477,-3
392,2422530,-23,888,386,102060,4970,-5040,883,-17,413,-418,-477,-3
393,2428710,-27,922,458,105280,7350,-6510,894,-12,471,-411,-477,9
394,2434890,-29,930,479,107450,9520,-8890,894,-12,471,-412,-490,15
395,2441070,-29,930,479,107450,9520,-8890,902,-16,443,-412,-490,15
396,2447250,-32,920,433,107380,10990,-10920,902,-5,371,-406,-475,28
397,2453430,-32,920,433,108640,12110,-12740,876,-5,371,-406,-475,28
398,2459610,-39,915,403,108640,12110,-12740,853,-4,352,-411,-477,48
399,2465790,-52,876,374,111580,12460,-12880,853,-4,352,-420,-477,55
400,2471970,-52,876,374,111580,11410,-11480,813,21,328,-420,-477,55
401,2478150,-73,826,354,117390,11410,-11480,720,-13,320,-417,-481,63
402,2484330,-42,733,337,125020,9520,-8330,720,-13,320,-423,-481,70
403,2490510,-42,733,337,125020,9520,-8330,738,7,289,-423,-481,70
404,2496690,-59,797,309,130970,8120,-1050,738,7,289,-412,-495,85
405,2502870,-103,872,206,134050,4200,-980,844,60,198,-412,-495,85
406,2509050,-103,872,206,134050,4200,-980,829,19,121,-411,-484,97
407,2515230,-77,860,138,134330,-280,-1190,829,19,121,-415,-478,117
408,2521410,-78,857,197,130900,-2030,3990,825,20,189,-415,-478,117
409,2527590,-78,857,197,130900,-2030,3990,844,13,235,-421,-481,120
410,2533770,-64,875,238,123970,-5040,8190,844,13,235,-421,-481,138
411,2539950,-64,875,238,115500,-7000,10570,869,-3,180,-420,-477,138
412,2546129,-48,901,182,115500,-7000,10570,869,-3,180,-417,-481,144
413,2552309,-44,942,167,106470,-7140,13090,911,-1,167,-417,-481,144
414,2558489,-44,942,167,106470,-7140,13930,907,9,178,-415,-475,157
415,2564669,-60,945,183,97090,-6790,13930,907,9,178,-412,-474,148
416,2570849,-64,949,199,88200,-6790,14630,916,18,198,-412,-474,148
417,2577029,-64,949,199,88200,-6790,14630,899,14,129,-411,-460,160
418,2583209,-57,935,145,81480,-5250,13370,899,14,129,-411,-460,160
419,2589389,-32,922,114,74690,-2800,11270,885,-14,112,-405,-466,166
420,2595569,-32,922,114,74690,-2800,11270,885,-14,112,-412,-459,183
421,2601749,-28,900,117,66360,-560,9380,861,-16,113,-412,-459,183
422,2607929,-28,896,99,56140,910,8330,876,-7,96,-399,-465,183
423,2614109,-35,896,99,56140,910,8330,876,-7,96,-411,-474,192
424,2620289,-145,1069,108,41790,0,9520,1137,129,143,-411,-474,192
425,2626469,-145,1069,108,17150,-3080,16940,1137,108,-37,-403,-459,184
426,2632649,-227,1227,11,17150,-3080,16940,1079,108,-37,-403,-459,184
427,2638829,-78,904,28,4130,-4900,22050,874,74,63,-411,-465,180
428,2645009,-78,904,28,4130,-4900,20090,874,74,63,-396,-463,186
429,2651189,-185,1024,168,9870,-6300,20090,1015,106,144,-396,-463,186
430,2657369,-83,1035,108,12810,-9170,22190,1076,-4,79,-408,-469,189
431,2663549,-83,1035,108,12810,-9170,22190,1076,-4,79,-408,-469,178
432,2669729,57,1359,127,13090,-11760,21350,1322,-285,103,-399,-457,178
433,2675908,329,993,43,3080,-8960,10990,1322,-285,103,-403,-469,196
434,2682088,329,993,43,3080,-8960,10990,863,-218,92,-403,-469,196
435,2688268,14,1003,166,980,-280,-840,945,42,112,-397,-474,183
436,2694448,14,991,124,3780,1960,-630,945,42,112,-397,-468,195
437,2700628,-80,991,124,3780,1960,-630,965,-44,40,-397,-468,195
438,2706808,26,1017,16,3080,210,1120,982,-69,-2,-388,-471,180
439,2712988,26,1017,16,-3010,1470,-210,982,-69,-2,-388,-471,180
440,2719168,2,1014,25,-3010,1470,-210,964,-26,62,-399,-457,195
441,2725348,-23,990,102,-7840,1960,-770,964,-26,62,-403,-456,177
442,2731528,-23,990,102,-7840,1960,-560,947,-28,103,-403,-456,177
443,2737708,-19,988,122,-8820,1540,-560,947,-33,97,-402,-471,189
444,2743888,-20,985,124,-8750,840,-490,947,-33,97,-399,-472,178
445,2750068,-20,985,124,-8750,840,-490,948,-21,112,-399,-472,178
446,2756248,-24,980,133,-8610,350,-350,949,-19,107,-397,-463,192
447,2762428,-30,990,128,-7980,-840,-70,949,-19,107,-397,-463,192
448,2768608,-30,990,128,-7980,-840,-70,935,-35,139,-397,-466,184
449,2774788,-17,969,169,-7350,-840,70,935,-35,139,-400,-471,193
450,2780968,-17,969,176,-4900,-70,490,928,-17,154,-400,-471,193
451,2787148,-28,967,176,-4900,-70,490,942,-36,139,-409,-466,177
452,2793328,-10,982,158,-2030,-1400,630,942,-36,139,-409,-474,186
453,2799508,-10,982,158,-490,-280,490,941,-42,139,-396,-474,186
454,2805688,-9,979,159,-490,-280,490,937,-15,134,-397,-475,186
455,2811868,-31,974,155,1050,350,560,937,-15,134,-397,-475,186
456,2818047,-31,974,155,1050,350,560,946,-60,120,-402,-472,181
457,2824227,9,983,149,2450,140,770,946,-60,120,-402,-474,189
458,2830407,-28,979,147,3430,980,210,942,-20,123,-402,-474,189
459,2836587,-28,979,147,3430,980,210,948,-40,106,-405,-463,186
460,2842767,-12,985,133,4340,420,490,948,-40,106,-405,-463,186
461,2848947,-5,987,123,4620,490,280,950,-41,105,-400,-475,180
462,2855127,-5,987,123,4620,490,280,950,-41,105,-408,-462,184
463,2861307,-24,989,114,4270,350,0,952,-25,95,-408,-462,184
464,2867487,-24,989,109,3500,0,210,955,-36,89,-408,-472,186
465,2873667,-11,992,109,3500,0,210,955,-36,89,-400,-474,187
466,2879847,-17,990,110,2520,-210,70,950,-32,96,-400,-474,187
467,2886027,-17,990,110,1610,-350,140,948,-36,102,-397,-475,172
468,2892207,-15,988,120,1610,-350,140,948,-36,102,-397,-475,172
469,2898387,-14,984,132,1470,-560,140,947,-35,111,-409,-465,187
470,2904567,-14,984,132,1470,-560,140,947,-35,111,-399,-468,183
471,2910747,-19,985,140,1960,-420,140,939,-28,118,-399,-468,183
472,2916927,-10,976,154,3010,-1050,70,944,-39,129,-402,-468,183
473,2923107,-10,976,154,3010,-1050,70,944,-39,129,-402,-465,184
474,2929287,-17,979,138,4550,-70,140,946,-27,109,-394,-465,184
475,2935467,-17,987,118,5180,-280,70,951,-29,91,-405,-460,184
476,2941647,-17,987,118,5180,-280,70,951,-29,91,-405,-460,184
477,2947827,-19,993,102,4830,-700,140,957,-29,72,-400,-477,180
478,2954006,-19,993,88,3500,-630,280,957,-29,72,-400,-469,184
479,2960186,-21,997,88,3500,-630,280,960,-31,71,-400,-469,184
480,2966366,-16,997,89,1610,-490,490,957,-35,74,-399,-465,183
481,2972546,-16,997,89,-140,-420,420,957,-35,74,-399,-465,183
482,2978726,-15,992,101,-140,-420,420,953,-30,93,-402,-475,189
483,2984906,-12,989,116,-1190,-420,420,948,-40,105,-406,-462,186
484,2991086,-12,989,116,-1190,-420,420,948,-40,105,-406,-462,186
485,2997266,-9,984,130,-1540,-70,420,945,-38,118,-408,-459,186
486,3003446,-12,981,139,-1120,420,280,945,-38,118,-399,-462,189
487,3009626,-12,981,139,-1120,420,280,941,-34,126,-399,-462,189
488,3015806,-15,980,142,-140,560,210,943,-35,123,-399,-460,175
489,3021986,-14,981,137,840,630,210,943,-35,123,-399,-460,175
490,3028166,-14,981,137,840,630,210,946,-31,107,-393,-472,186
491,3034346,-15,985,127,1470,700,210,946,-31,101,-406,-468,181
492,3040526,-15,985,127,1750,700,210,948,-32,101,-406,-468,181
493,3046706,-16,987,120,1750,700,210,948,-35,99,-402,-475,178
494,3052886,-15,987,121,1680,770,210,948,-35,99,-402,-471,187
495,3059066,-15,987,121,1540,840,280,951,-31,101,-405,-471,187
496,3065246,-18,988,116,1540,840,280,950,-29,97,-399,-463,190
497,3071426,-17,987,115,1190,630,280,950,-29,97,-399,-463,190
498,3077606,-17,987,115,1190,630,280,952,-35,95,-403,-465,187
499,3083786,-16,988,114,700,350,280,952,-35,95,-402,-466,186
500,3089966,-18,988,114,210,280,280,950,-32,95,-402,-466,186
501,3096145,-18,988,114,210,280,280,951,-35,101,-394,-466,183
502,3102325,-14,986,117,-140,140,350,951,-35,101,-394,-466,183
503,3108505,-15,988,118,-490,0,280,952,-31,97,-406,-466,195
504,3114685,-15,988,118,-490,0,280,950,-33,105,-397,-471,177
505,3120865,-16,987,123,-770,-140,280,950,-33,105,-397,-471,177
506,3127045,-16,987,123,-770,-70,210,946,-36,104,-400,-471,186
507,3133225,-14,985,125,-770,-70,210,946,-36,104,-403,-477,181
508,3139405,-16,986,124,-560,70,210,949,-33,109,-403,-477,181
509,3145585,-16,986,124,-490,70,140,947,-30,105,-397,-471,178
510,3151765,-15,987,124,-490,70,140,947,-30,105,-397,-471,178
511,3157945,-16,986,124,-350,70,140,949,-32,109,-400,-475,187
512,3164125,-16,986,124,-350,70,140,947,-31,108,-406,-468,184
513,3170305,-16,987,126,-350,0,140,947,-31,108,-406,-468,184
514,3176485,-15,985,128,-140,0,280,947,-37,111,-408,-477,187
515,3182665,-15,985,128,-140,0,280,947,-37,111,-408,-472,186
516,3188845,-16,984,131,70,-70,210,945,-31,112,-400,-472,186
517,3195025,-16,983,133,560,0,280,946,-36,112,-405,-459,189
518,3201205,-16,983,133,560,0,280,946,-36,112,-405,-459,189
519,3207385,-13,984,134,1050,0,210,946,-29,109,-399,-469,183
520,3213565,-13,984,134,1610,0,210,946,-29,107,-405,-481,181
521,3219745,-20,984,130,1610,0,210,946,-32,107,-405,-481,181
522,3225925,-13,986,125,1890,-70,210,950,-36,104,-405,-465,189
523,3232105,-13,986,125,1960,0,140,950,-36,104,-405,-465,189
524,3238284,-16,987,118,1960,0,140,951,-30,101,-397,-465,187
525,3244464,-15,989,115,1610,0,210,951,-35,94,-405,-462,183
526,3250644,-15,989,115,1610,0,210,951,-35,94,-405,-462,183
527,3256824,-15,989,114,1190,70,210,950,-34,94,-408,-468,192
